Unnamed: 0,geoName,year,sector,establishments,employment,wages,gdp,State,adt,sla,ugos,ugosa,vgos,vgosa
328,Connecticut,2014,Offshore Mineral Resources,25.0,265.583,21512386.0,89744726.771,Connecticut,-0.0542,0.0242666666666666,-0.1008999999999999,-0.1207333333333333,-0.0346333333333333,-0.0172
329,Connecticut,2014,Ship and Boat Building,18.0,9128.167,868700504.0,1574698031.209,Connecticut,-0.0542,0.0242666666666666,-0.1008999999999999,-0.1207333333333333,-0.0346333333333333,-0.0172
330,Connecticut,2014,Tourism and Recreation,2696.0,37348.583,833626445.0,1748316673.81,Connecticut,-0.0542,0.0242666666666666,-0.1008999999999999,-0.1207333333333333,-0.0346333333333333,-0.0172
332,Connecticut,2014,Ocean Economy,2978.0,50871.583,2023677338.0,4076317117.65,Connecticut,-0.0542,0.0242666666666666,-0.1008999999999999,-0.1207333333333333,-0.0346333333333333,-0.0172
335,Connecticut,2020,Living Resources,84.0,610.833,27963588.0,67432663.729,Connecticut,0.0046666666666666,0.0831333333333333,0.0478666666666666,0.028,-0.0269333333333333,-0.0094666666666666
336,Connecticut,2020,Offshore Mineral Resources,41.0,243.25,17565626.0,85523394.326,Connecticut,0.0046666666666666,0.0831333333333333,0.0478666666666666,0.028,-0.0269333333333333,-0.0094666666666666
338,Connecticut,2020,Tourism and Recreation,2855.0,30512.583,844346739.0,1754969363.71,Connecticut,0.0046666666666666,0.0831333333333333,0.0478666666666666,0.028,-0.0269333333333333,-0.0094666666666666
340,Connecticut,2020,Ocean Economy,3164.0,54870.25,2645985504.0,4830914702.102,Connecticut,0.0046666666666666,0.0831333333333333,0.0478666666666666,0.028,-0.0269333333333333,-0.0094666666666666
353,Delaware,2020,Living Resources,35.0,238.333,10755474.0,22698673.207,Delaware,-0.06204,0.07366,-0.08218,-0.0213,-0.02844,0.01188
354,Delaware,2020,Offshore Mineral Resources,9.0,71.25,4240161.0,6182265.951,Delaware,-0.06204,0.07366,-0.08218,-0.0213,-0.02844,0.01188
356,Delaware,2020,Tourism and Recreation,1497.0,19540.0,416988065.0,948483347.065,Delaware,-0.06204,0.07366,-0.08218,-0.0213,-0.02844,0.01188
358,Delaware,2020,Ocean Economy,1691.0,26910.333,777392541.0,1411717860.509,Delaware,-0.06204,0.07366,-0.08218,-0.0213,-0.02844,0.01188
372,Delaware,2008,Living Resources,25.0,220.0,7301738.0,14443915.035,Delaware,-0.22222,-0.0865399999999999,-0.0790999999999999,-0.01822,-0.1352,-0.09486
373,Delaware,2008,Offshore Mineral Resources,12.0,38.0,1723510.0,2974415.189,Delaware,-0.22222,-0.0865399999999999,-0.0790999999999999,-0.01822,-0.1352,-0.09486
374,Delaware,2008,Tourism and Recreation,944.0,16005.0,255005731.0,512636061.392,Delaware,-0.22222,-0.0865399999999999,-0.0790999999999999,-0.01822,-0.1352,-0.09486
376,Delaware,2008,Ocean Economy,1081.0,18881.0,380466292.0,712986386.529,Delaware,-0.22222,-0.0865399999999999,-0.0790999999999999,-0.01822,-0.1352,-0.09486
379,Delaware,2009,Living Resources,24.0,194.0,6402256.0,15607969.352,Delaware,-0.1003,0.03544,-0.03596,0.02492,-0.0084599999999999,0.03184
380,Delaware,2009,Offshore Mineral Resources,10.0,25.0,1219029.0,2248221.872,Delaware,-0.1003,0.03544,-0.03596,0.02492,-0.0084599999999999,0.03184
381,Delaware,2009,Tourism and Recreation,901.0,15384.0,241814546.0,473422118.432,Delaware,-0.1003,0.03544,-0.03596,0.02492,-0.0084599999999999,0.03184
383,Delaware,2009,Ocean Economy,1030.0,18045.0,363246135.0,671477004.442,Delaware,-0.1003,0.03544,-0.03596,0.02492,-0.0084599999999999,0.03184
387,Delaware,2010,Living Resources,24.0,183.0,6346509.0,13490557.765,Delaware,-0.22456,-0.08886,0.0132,0.0741,0.15026,0.19056
388,Delaware,2010,Tourism and Recreation,869.0,15544.0,246018142.0,482429805.572,Delaware,-0.22456,-0.08886,0.0132,0.0741,0.15026,0.19056
390,Delaware,2010,Ocean Economy,991.0,18049.0,362225889.0,669141644.186,Delaware,-0.22456,-0.08886,0.0132,0.0741,0.15026,0.19056
394,Delaware,2011,Living Resources,28.0,187.0,6808625.0,15403226.088,Delaware,-0.09838,0.0373,-0.1021199999999999,-0.0412,-0.17646,-0.13616
395,Delaware,2011,Tourism and Recreation,1033.0,17766.0,283408922.0,584740721.33,Delaware,-0.09838,0.0373,-0.1021199999999999,-0.0412,-0.17646,-0.13616
397,Delaware,2011,Ocean Economy,1163.0,20381.0,403356154.0,774932994.118,Delaware,-0.09838,0.0373,-0.1021199999999999,-0.0412,-0.17646,-0.13616
401,Delaware,2012,Living Resources,24.0,185.667,7154909.0,15045463.789,Delaware,-0.1792,-0.0435,-0.06882,-0.00794,-0.0526799999999999,-0.01236
402,Delaware,2012,Tourism and Recreation,963.0,17530.083,288876354.0,594642397.339,Delaware,-0.1792,-0.0435,-0.06882,-0.00794,-0.0526799999999999,-0.01236
404,Delaware,2012,Ocean Economy,1081.0,20158.833,413958628.0,790603103.212,Delaware,-0.1792,-0.0435,-0.06882,-0.00794,-0.0526799999999999,-0.01236
408,Delaware,2014,Living Resources,30.0,187.0,7527343.0,16751366.011,Delaware,-0.16972,-0.03402,-0.10286,-0.04198,-0.17096,-0.13064
409,Delaware,2014,Tourism and Recreation,1024.0,19231.583,327240275.0,674645670.931,Delaware,-0.16972,-0.03402,-0.10286,-0.04198,-0.17096,-0.13064
411,Delaware,2014,Ocean Economy,1166.0,24410.667,556661630.0,1006928119.65,Delaware,-0.16972,-0.03402,-0.10286,-0.04198,-0.17096,-0.13064
415,Delaware,2015,Living Resources,31.0,194.333,7699600.0,16624495.408,Delaware,-0.05974,0.07594,-0.05926,0.00162,-0.08932,-0.0490199999999999
416,Delaware,2015,Tourism and Recreation,1006.0,18927.833,338304465.0,693435468.55,Delaware,-0.05974,0.07594,-0.05926,0.00162,-0.08932,-0.0490199999999999
418,Delaware,2015,Ocean Economy,1157.0,25128.0,602864343.0,1070177988.147,Delaware,-0.05974,0.07594,-0.05926,0.00162,-0.08932,-0.0490199999999999
422,Delaware,2013,Living Resources,29.0,192.083,7286405.0,16788044.086,Delaware,-0.11298,0.0227199999999999,-0.09858,-0.03768,-0.14804,-0.10772
423,Delaware,2013,Tourism and Recreation,1052.0,18906.333,311932136.0,636154810.928,Delaware,-0.11298,0.0227199999999999,-0.09858,-0.03768,-0.14804,-0.10772
425,Delaware,2013,Ocean Economy,1183.0,23194.417,511185192.0,933609739.937,Delaware,-0.11298,0.0227199999999999,-0.09858,-0.03768,-0.14804,-0.10772
428,Delaware,2005,Living Resources,30.0,375.0,9763441.0,17788858.558,Delaware,-0.07206,0.0636,-0.0786,-0.0177,-0.0245799999999999,0.0157399999999999
429,Delaware,2005,Tourism and Recreation,1162.0,17231.0,252525815.0,555228399.237,Delaware,-0.07206,0.0636,-0.0786,-0.0177,-0.0245799999999999,0.0157399999999999
431,Delaware,2005,Ocean Economy,1302.0,20516.0,374914789.0,752142270.767,Delaware,-0.07206,0.0636,-0.0786,-0.0177,-0.0245799999999999,0.0157399999999999
435,Delaware,2016,Living Resources,38.0,220.917,8996972.0,18750885.147,Delaware,-0.08322,0.05248,-0.06294,-0.00206,-0.13518,-0.09484
436,Delaware,2016,Tourism and Recreation,1237.0,21699.75,400083475.0,830974511.744,Delaware,-0.08322,0.05248,-0.06294,-0.00206,-0.13518,-0.09484
438,Delaware,2016,Ocean Economy,1403.0,28289.583,678414625.0,1230220949.976,Delaware,-0.08322,0.05248,-0.06294,-0.00206,-0.13518,-0.09484
452,Delaware,2017,Living Resources,38.0,231.417,9517188.0,22073097.798,Delaware,-0.1506,-0.0148799999999999,-0.0988199999999999,-0.0379,-0.2532999999999999,-0.21298
453,Delaware,2017,Offshore Mineral Resources,8.0,47.333,2542075.0,4004262.514,Delaware,-0.1506,-0.0148799999999999,-0.0988199999999999,-0.0379,-0.2532999999999999,-0.21298
454,Delaware,2017,Tourism and Recreation,1274.0,21615.417,407916467.0,850944739.925,Delaware,-0.1506,-0.0148799999999999,-0.0988199999999999,-0.0379,-0.2532999999999999,-0.21298
456,Delaware,2017,Ocean Economy,1451.0,28002.167,690667737.0,1252466734.824,Delaware,-0.1506,-0.0148799999999999,-0.0988199999999999,-0.0379,-0.2532999999999999,-0.21298
471,Delaware,2018,Living Resources,34.0,220.667,9901303.0,21560307.002,Delaware,-0.11054,0.02518,-0.07778,-0.01688,-0.0629599999999999,-0.0226399999999999
472,Delaware,2018,Offshore Mineral Resources,9.0,67.167,3739818.0,6150637.746,Delaware,-0.11054,0.02518,-0.07778,-0.01688,-0.0629599999999999,-0.0226399999999999
474,Delaware,2018,Tourism and Recreation,1383.0,22881.917,441706427.0,910704996.0,Delaware,-0.11054,0.02518,-0.07778,-0.01688,-0.0629599999999999,-0.0226399999999999
476,Delaware,2018,Ocean Economy,1556.0,29127.0,737454513.0,1325037335.013,Delaware,-0.11054,0.02518,-0.07778,-0.01688,-0.0629599999999999,-0.0226399999999999
489,Delaware,2019,Living Resources,33.0,231.417,10167462.0,22051097.587,Delaware,-0.0705,0.0652,-0.03698,0.02394,-0.1527,-0.1124
490,Delaware,2019,Offshore Mineral Resources,8.0,60.667,3385203.0,5070157.844,Delaware,-0.0705,0.0652,-0.03698,0.02394,-0.1527,-0.1124
492,Delaware,2019,Tourism and Recreation,1451.0,23265.833,471899748.0,1028511958.95,Delaware,-0.0705,0.0652,-0.03698,0.02394,-0.1527,-0.1124
494,Delaware,2019,Ocean Economy,1632.0,29793.917,786859247.0,1480449223.188,Delaware,-0.0705,0.0652,-0.03698,0.02394,-0.1527,-0.1124
508,Delaware,2006,Living Resources,28.0,311.0,9143811.0,16881368.134,Delaware,-0.11478,0.02092,-0.01906,0.04184,-0.09308,-0.05276
509,Delaware,2006,Offshore Mineral Resources,14.0,43.0,1753865.0,2707289.003,Delaware,-0.11478,0.02092,-0.01906,0.04184,-0.09308,-0.05276
510,Delaware,2006,Tourism and Recreation,1125.0,17368.0,262814325.0,560357994.347,Delaware,-0.11478,0.02092,-0.01906,0.04184,-0.09308,-0.05276
512,Delaware,2006,Ocean Economy,1274.0,20875.0,394359516.0,775196855.756,Delaware,-0.11478,0.02092,-0.01906,0.04184,-0.09308,-0.05276
515,Delaware,2007,Living Resources,23.0,259.0,8068700.0,15699220.078,Delaware,-0.126,0.00972,-0.05558,0.0053,-0.06602,-0.0257
516,Delaware,2007,Offshore Mineral Resources,13.0,43.0,1846980.0,2858042.75,Delaware,-0.126,0.00972,-0.05558,0.0053,-0.06602,-0.0257
517,Delaware,2007,Tourism and Recreation,1010.0,16661.0,259896248.0,511591044.614,Delaware,-0.126,0.00972,-0.05558,0.0053,-0.06602,-0.0257
519,Delaware,2007,Ocean Economy,1148.0,19791.0,388237098.0,709399906.079,Delaware,-0.126,0.00972,-0.05558,0.0053,-0.06602,-0.0257
521,Delaware,2021,Living Resources,36.0,262.333,12787618.0,28881260.916,Delaware,0.02436,0.16004,-0.1247199999999999,-0.06382,-0.11446,-0.07416
522,Delaware,2021,Offshore Mineral Resources,10.0,73.5,4724403.0,7992173.158,Delaware,0.02436,0.16004,-0.1247199999999999,-0.06382,-0.11446,-0.07416
524,Delaware,2021,Tourism and Recreation,1513.0,22708.333,544318573.0,1298237965.595,Delaware,0.02436,0.16004,-0.1247199999999999,-0.06382,-0.11446,-0.07416
526,Delaware,2021,Ocean Economy,1705.0,31642.5,1011458424.0,1909663618.718,Delaware,0.02436,0.16004,-0.1247199999999999,-0.06382,-0.11446,-0.07416
528,Florida,2021,Living Resources,967.0,7546.417,375932925.0,993272954.284,Florida,0.3205125,0.1035805147058823,0.0982332720588235,0.0233277573529411,0.0428753676470588,-0.0074159926470588
529,Florida,2021,Offshore Mineral Resources,318.0,1619.083,103981970.0,345568666.146,Florida,0.3205125,0.1035805147058823,0.0982332720588235,0.0233277573529411,0.0428753676470588,-0.0074159926470588
530,Florida,2021,Ship and Boat Building,530.0,14318.167,818262845.0,1218085598.854,Florida,0.3205125,0.1035805147058823,0.0982332720588235,0.0233277573529411,0.0428753676470588,-0.0074159926470588
531,Florida,2021,Tourism and Recreation,20156.0,396129.333,12335741187.0,25993684789.837,Florida,0.3205125,0.1035805147058823,0.0982332720588235,0.0233277573529411,0.0428753676470588,-0.0074159926470588
533,Florida,2021,Ocean Economy,24588.0,546866.25,20608433696.0,39916929322.366,Florida,0.3205125,0.1035805147058823,0.0982332720588235,0.0233277573529411,0.0428753676470588,-0.0074159926470588
535,Florida,2009,Ocean Economy,24015.0,402151.0,10112025917.0,23379698026.902,Florida,0.2274079044117647,0.0104748161764705,0.0852001838235294,0.0102954044117647,0.0647110294117647,0.01441875
537,Florida,2009,Living Resources,509.0,3156.0,101136992.0,287567211.482,Florida,0.2274079044117647,0.0104748161764705,0.0852001838235294,0.0102954044117647,0.0647110294117647,0.01441875
538,Florida,2009,Offshore Mineral Resources,325.0,1513.0,66643581.0,278173702.081,Florida,0.2274079044117647,0.0104748161764705,0.0852001838235294,0.0102954044117647,0.0647110294117647,0.01441875
539,Florida,2009,Ship and Boat Building,411.0,9016.0,370760465.0,977474388.701,Florida,0.2274079044117647,0.0104748161764705,0.0852001838235294,0.0102954044117647,0.0647110294117647,0.01441875
540,Florida,2009,Tourism and Recreation,20777.0,329574.0,6585220913.0,14432370549.274,Florida,0.2274079044117647,0.0104748161764705,0.0852001838235294,0.0102954044117647,0.0647110294117647,0.01441875
542,Florida,2010,Living Resources,522.0,3169.0,103321430.0,298466537.336,Florida,0.1555753676470588,-0.0613553308823529,0.0757238970588235,0.0008187499999999,0.0515117647058823,0.0012194852941176
543,Florida,2010,Offshore Mineral Resources,326.0,1426.0,67250284.0,277644394.341,Florida,0.1555753676470588,-0.0613553308823529,0.0757238970588235,0.0008187499999999,0.0515117647058823,0.0012194852941176
544,Florida,2010,Ship and Boat Building,383.0,8227.0,357811850.0,734876113.858,Florida,0.1555753676470588,-0.0613553308823529,0.0757238970588235,0.0008187499999999,0.0515117647058823,0.0012194852941176
545,Florida,2010,Tourism and Recreation,21254.0,334901.0,6823291998.0,15542142979.587,Florida,0.1555753676470588,-0.0613553308823529,0.0757238970588235,0.0008187499999999,0.0515117647058823,0.0012194852941176
547,Florida,2010,Ocean Economy,24523.0,405676.0,10321157681.0,24300930653.708,Florida,0.1555753676470588,-0.0613553308823529,0.0757238970588235,0.0008187499999999,0.0515117647058823,0.0012194852941176
549,Florida,2011,Living Resources,508.0,3212.0,102790164.0,285243770.166,Florida,0.2067880514705882,-0.0101430147058823,0.0648409926470588,-0.0100672794117647,0.0465845588235294,-0.0037047794117647
550,Florida,2011,Offshore Mineral Resources,290.0,1265.0,60237507.0,331521106.436,Florida,0.2067880514705882,-0.0101430147058823,0.0648409926470588,-0.0100672794117647,0.0465845588235294,-0.0037047794117647
551,Florida,2011,Ship and Boat Building,382.0,7838.0,341307656.0,737602588.498,Florida,0.2067880514705882,-0.0101430147058823,0.0648409926470588,-0.0100672794117647,0.0465845588235294,-0.0037047794117647
552,Florida,2011,Tourism and Recreation,21768.0,349047.0,7326240627.0,16656249264.932,Florida,0.2067880514705882,-0.0101430147058823,0.0648409926470588,-0.0100672794117647,0.0465845588235294,-0.0037047794117647
554,Florida,2011,Ocean Economy,25001.0,415908.0,10748599619.0,25019222171.481,Florida,0.2067880514705882,-0.0101430147058823,0.0648409926470588,-0.0100672794117647,0.0465845588235294,-0.0037047794117647
556,Florida,2012,Living Resources,516.0,3381.167,114585076.0,318306915.554,Florida,0.2200685661764705,0.0031349264705882,0.0837349264705882,0.0088306985294117,0.0653286764705882,0.0150420955882352
557,Florida,2012,Offshore Mineral Resources,293.0,1396.917,93802136.0,434274206.963,Florida,0.2200685661764705,0.0031349264705882,0.0837349264705882,0.0088306985294117,0.0653286764705882,0.0150420955882352
558,Florida,2012,Ship and Boat Building,404.0,8765.667,394254554.0,769267796.921,Florida,0.2200685661764705,0.0031349264705882,0.0837349264705882,0.0088306985294117,0.0653286764705882,0.0150420955882352
559,Florida,2012,Tourism and Recreation,21339.0,365831.333,7834200088.0,17274379099.146,Florida,0.2200685661764705,0.0031349264705882,0.0837349264705882,0.0088306985294117,0.0653286764705882,0.0150420955882352
561,Florida,2012,Ocean Economy,24689.0,436767.417,11557430819.0,25703310742.889,Florida,0.2200685661764705,0.0031349264705882,0.0837349264705882,0.0088306985294117,0.0653286764705882,0.0150420955882352
562,Florida,2013,Living Resources,547.0,3596.75,117564279.0,328622122.02,Florida,0.2149784926470588,-0.0019538602941176,0.084207169117647,0.0092996323529411,0.0757411764705882,0.0254536764705882
563,Florida,2013,Offshore Mineral Resources,299.0,1315.75,64156704.0,337357226.029,Florida,0.2149784926470588,-0.0019538602941176,0.084207169117647,0.0092996323529411,0.0757411764705882,0.0254536764705882
564,Florida,2013,Ship and Boat Building,431.0,9648.25,443809797.0,832918592.248,Florida,0.2149784926470588,-0.0019538602941176,0.084207169117647,0.0092996323529411,0.0757411764705882,0.0254536764705882
566,Florida,2013,Ocean Economy,24525.0,446835.25,11994843320.0,26263808289.971,Florida,0.2149784926470588,-0.0019538602941176,0.084207169117647,0.0092996323529411,0.0757411764705882,0.0254536764705882
568,Florida,2013,Tourism and Recreation,21021.0,373270.417,8168355140.0,17342147413.663,Florida,0.2149784926470588,-0.0019538602941176,0.084207169117647,0.0092996323529411,0.0757411764705882,0.0254536764705882
569,Florida,2005,Tourism and Recreation,17356.0,320194.0,5888105808.0,13487038606.414,Florida,0.1649435661764705,-0.0519871323529411,0.0928435661764705,0.017938419117647,0.0376387867647058,-0.012647794117647
571,Florida,2005,Ocean Economy,20564.0,403389.0,9425365110.0,21120536302.12,Florida,0.1649435661764705,-0.0519871323529411,0.0928435661764705,0.017938419117647,0.0376387867647058,-0.012647794117647
573,Florida,2005,Living Resources,603.0,4243.0,125314302.0,323110492.78,Florida,0.1649435661764705,-0.0519871323529411,0.0928435661764705,0.017938419117647,0.0376387867647058,-0.012647794117647
574,Florida,2005,Offshore Mineral Resources,255.0,2379.0,102918409.0,291639932.546,Florida,0.1649435661764705,-0.0519871323529411,0.0928435661764705,0.017938419117647,0.0376387867647058,-0.012647794117647
575,Florida,2005,Ship and Boat Building,402.0,13571.0,497790212.0,922741430.686,Florida,0.1649435661764705,-0.0519871323529411,0.0928435661764705,0.017938419117647,0.0376387867647058,-0.012647794117647
577,Florida,2006,Living Resources,571.0,3720.0,120425363.0,340641852.126,Florida,0.2103286764705882,-0.0066053308823529,0.0924626838235294,0.0175612132352941,0.0948823529411764,0.0445926470588235
578,Florida,2006,Offshore Mineral Resources,287.0,2353.0,104339370.0,361816725.506,Florida,0.2103286764705882,-0.0066053308823529,0.0924626838235294,0.0175612132352941,0.0948823529411764,0.0445926470588235
579,Florida,2006,Ship and Boat Building,389.0,14535.0,559438521.0,933016219.079,Florida,0.2103286764705882,-0.0066053308823529,0.0924626838235294,0.0175612132352941,0.0948823529411764,0.0445926470588235
580,Florida,2006,Tourism and Recreation,17805.0,326251.0,6270338127.0,14129924359.566,Florida,0.2103286764705882,-0.0066053308823529,0.0924626838235294,0.0175612132352941,0.0948823529411764,0.0445926470588235
582,Florida,2006,Ocean Economy,21066.0,412067.0,10093335163.0,23186210653.995,Florida,0.2103286764705882,-0.0066053308823529,0.0924626838235294,0.0175612132352941,0.0948823529411764,0.0445926470588235
584,Florida,2007,Living Resources,531.0,3417.0,110473283.0,306070191.489,Florida,0.2251020220588235,0.0081685661764705,0.0973270220588235,0.0224200367647058,0.0196064338235294,-0.0306840073529411
585,Florida,2007,Offshore Mineral Resources,297.0,2282.0,99271711.0,361190750.978,Florida,0.2251020220588235,0.0081685661764705,0.0973270220588235,0.0224200367647058,0.0196064338235294,-0.0306840073529411
586,Florida,2007,Ship and Boat Building,378.0,14480.0,569693024.0,1269183380.322,Florida,0.2251020220588235,0.0081685661764705,0.0973270220588235,0.0224200367647058,0.0196064338235294,-0.0306840073529411
587,Florida,2007,Tourism and Recreation,18294.0,333600.0,6657327763.0,14467448682.784,Florida,0.2251020220588235,0.0081685661764705,0.0973270220588235,0.0224200367647058,0.0196064338235294,-0.0306840073529411
589,Florida,2007,Ocean Economy,21520.0,418798.0,10570314368.0,24104037885.424,Florida,0.2251020220588235,0.0081685661764705,0.0973270220588235,0.0224200367647058,0.0196064338235294,-0.0306840073529411
